689958	61.0	98.0	0.6224489795918368
694619	21.0	43.0	0.4883720930232558
710741	7.0	12.0	0.5833333333333334
895332	20.0	31.0	0.6451612903225806
896610	24.0	62.0	0.3870967741935484
896619	28.0	65.0	0.4307692307692308
2886583	19.0	24.0	0.7916666666666666
2886704	14.0	26.0	0.5384615384615384
2887177	13.0	20.0	0.65
2887547	12.0	19.0	0.631578947368421
15705394	145.0	145.0	1.0
16054760	4.0	12.0	0.3333333333333333
17119384	18.0	29.0	0.6206896551724138
21401184	30.0	45.0	0.6666666666666666
21413275	28.0	43.0	0.6511627906976745
23295432	13.0	17.0	0.7647058823529411
23408575	8.0	13.0	0.6153846153846154
23645574	17.0	28.0	0.6071428571428571
23645676	21.0	35.0	0.6
23720068	28.0	28.0	1.0
37586063	11.0	15.0	0.7333333333333333
38102875	4.0	16.0	0.25
38546634	17.0	27.0	0.6296296296296297
49221787	9.0	14.0	0.6428571428571429
49228208	12.0	13.0	0.9230769230769231
49233281	7.0	10.0	0.7
54241493	46.0	59.0	0.7796610169491526
62986885	7.0	10.0	0.7
63990261	29.0	30.0	0.9666666666666667
65854939	18.0	31.0	0.5806451612903226
65857662	14.0	19.0	0.7368421052631579
65857671	18.0	22.0	0.8181818181818182
65867234	7.0	16.0	0.4375
66023705	7.0	13.0	0.5384615384615384
66102085	16.0	23.0	0.6956521739130435
66282270	74.0	120.0	0.6166666666666667
66285386	10.0	15.0	0.6666666666666666
66296683	88.0	138.0	0.6376811594202898
67407082	8.0	12.0	0.6666666666666666
71491465	30.0	34.0	0.8823529411764706
71492509	20.0	31.0	0.6451612903225806
71705278	7.0	11.0	0.6363636363636364
71826232	13.0	15.0	0.8666666666666667
71826247	10.0	12.0	0.8333333333333334
74579520	14.0	23.0	0.6086956521739131
77042646	12.0	12.0	1.0
79355797	17.0	24.0	0.7083333333333334
94792758	48.0	66.0	0.7272727272727273
94795949	31.0	43.0	0.7209302325581395
96034650	15.0	22.0	0.6818181818181818
96042485	20.0	33.0	0.6060606060606061
96185258	7.0	10.0	0.7
96414744	11.0	18.0	0.6111111111111112
96472653	16.0	22.0	0.7272727272727273
96472664	17.0	22.0	0.7727272727272727
101151347	16.0	20.0	0.8
104244979	9.0	12.0	0.75
106817346	8.0	11.0	0.7272727272727273
106824813	3.0	10.0	0.3
109486359	48.0	76.0	0.631578947368421
112291019	12.0	17.0	0.7058823529411765
112365251	10.0	14.0	0.7142857142857143
113223741	15.0	24.0	0.625
117660903	7.0	12.0	0.5833333333333334
118831364	27.0	27.0	1.0
125616633	12.0	18.0	0.6666666666666666
128771133	6.0	11.0	0.5454545454545454
130703916	29.0	63.0	0.4603174603174603
135207393	8.0	14.0	0.5714285714285714
135207713	17.0	23.0	0.7391304347826086
140353426	27.0	27.0	1.0
142369987	10.0	16.0	0.625
146521370	14.0	21.0	0.6666666666666666
147054504	13.0	13.0	1.0
147054527	13.0	13.0	1.0
147054535	13.0	13.0	1.0
147739447	54.0	76.0	0.7105263157894737
147745237	49.0	72.0	0.6805555555555556
147754603	46.0	56.0	0.8214285714285714
147834821	8.0	12.0	0.6666666666666666
147836744	6.0	11.0	0.5454545454545454
147839425	7.0	11.0	0.6363636363636364
147844296	15.0	16.0	0.9375
147876236	16.0	18.0	0.8888888888888888
147928655	14.0	17.0	0.8235294117647058
