chrX	15705225	15705226	chrX	15705225	15705226	40.0	40.0	1.0
chrX	15705233	15705234	chrX	15705233	15705234	43.0	43.0	1.0
chrX	15705225	15705226	chrX	15705225	15705226	40.0	40.0	1.0
chrX	15705233	15705234	chrX	15705233	15705234	43.0	43.0	1.0
chrX	86750672	86750673	chrX	86750672	86750673	27.0	27.0	1.0
chrX	86750940	86750941	chrX	86750940	86750941	15.0	15.0	1.0
chrX	43034819	43034820	chrX	43034819	43034820	20.0	20.0	1.0
chrX	144620940	144620941	chrX	144620940	144620941	18.0	18.0	1.0
chrX	144620988	144620989	chrX	144620988	144620989	11.0	11.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	14.0	14.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	15.0	15.0	1.0
chrX	147047274	147047275	chrX	147047274	147047275	11.0	11.0	1.0
chrX	147047278	147047279	chrX	147047278	147047279	11.0	11.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	14.0	14.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	15.0	15.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	14.0	14.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	15.0	15.0	1.0
chrX	96042485	96042486	chrX	96042485	96042486	10.0	10.0	1.0
chrX	96042485	96042486	chrX	96042485	96042486	10.0	10.0	1.0
chrX	147054504	147054505	chrX	147054504	147054505	14.0	14.0	1.0
chrX	147054527	147054528	chrX	147054527	147054528	10.0	10.0	1.0
