chrX	15705225	15705226	chrX	15705225	15705226	42.0	42.0	1.0
chrX	15705233	15705234	chrX	15705233	15705234	49.0	49.0	1.0
chrX	15705225	15705226	chrX	15705225	15705226	42.0	42.0	1.0
chrX	15705233	15705234	chrX	15705233	15705234	49.0	49.0	1.0
chrX	86750672	86750673	chrX	86750672	86750673	26.0	26.0	1.0
chrX	86750940	86750941	chrX	86750940	86750941	14.0	14.0	1.0
chrX	43034819	43034820	chrX	43034819	43034820	16.0	16.0	1.0
chrX	144620940	144620941	chrX	144620940	144620941	14.0	14.0	1.0
chrX	144620988	144620989	chrX	144620988	144620989	13.0	13.0	1.0
chrX	147930149	147930150	chrX	147930149	147930150	15.0	15.0	1.0
chrX	147933905	147933906	chrX	147933905	147933906	10.0	10.0	1.0
chrX	147930149	147930150	chrX	147930149	147930150	15.0	15.0	1.0
chrX	147933905	147933906	chrX	147933905	147933906	10.0	10.0	1.0
chrX	147930149	147930150	chrX	147930149	147930150	15.0	15.0	1.0
chrX	147933905	147933906	chrX	147933905	147933906	10.0	10.0	1.0
