chrX	15705225	15705226	chrX	15705225	15705226	101.0	101.0	1.0
chrX	15705225	15705226	chrX	15705225	15705226	101.0	101.0	1.0
chrX	86750672	86750673	chrX	86750672	86750673	21.0	21.0	1.0
chrX	86750940	86750941	chrX	86750940	86750941	15.0	15.0	1.0
chrX	43034819	43034820	chrX	43034819	43034820	21.0	21.0	1.0
chrX	39965864	39965865	chrX	39965864	39965865	17.0	17.0	1.0
chrX	39965864	39965865	chrX	39965864	39965865	17.0	17.0	1.0
chrX	39965864	39965865	chrX	39965864	39965865	17.0	17.0	1.0
chrX	144620940	144620941	chrX	144620940	144620941	14.0	14.0	1.0
chrX	144620988	144620989	chrX	144620988	144620989	15.0	15.0	1.0
chrX	144621014	144621015	chrX	144621014	144621015	14.0	14.0	1.0
chrX	144621029	144621030	chrX	144621029	144621030	12.0	12.0	1.0
chrX	147036324	147036325	chrX	147036324	147036325	57.0	57.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	84.0	84.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	73.0	73.0	1.0
chrX	147036324	147036325	chrX	147036324	147036325	57.0	57.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	84.0	84.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	73.0	73.0	1.0
chrX	147036324	147036325	chrX	147036324	147036325	57.0	57.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	84.0	84.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	73.0	73.0	1.0
chrX	17648597	17648598	chrX	17648597	17648598	11.0	11.0	1.0
chrX	112768300	112768301	chrX	112768300	112768301	10.0	10.0	1.0
chrX	112768300	112768301	chrX	112768300	112768301	10.0	10.0	1.0
chrX	147054400	147054401	chrX	147054400	147054401	14.0	14.0	1.0
chrX	147054504	147054505	chrX	147054504	147054505	20.0	20.0	1.0
chrX	147054527	147054528	chrX	147054527	147054528	17.0	17.0	1.0
chrX	147054535	147054536	chrX	147054535	147054536	19.0	19.0	1.0
chrX	147054564	147054565	chrX	147054564	147054565	17.0	17.0	1.0
chrX	47340403	47340404	chrX	47340403	47340404	25.0	25.0	1.0
chrX	47340403	47340404	chrX	47340403	47340404	25.0	25.0	1.0
chrX	47340403	47340404	chrX	47340403	47340404	25.0	25.0	1.0
chrX	47340403	47340404	chrX	47340403	47340404	25.0	25.0	1.0
chrX	101655710	101655711	chrX	101655710	101655711	22.0	22.0	1.0
chrX	101655710	101655711	chrX	101655710	101655711	22.0	22.0	1.0
