44312	22.0	38.0	0.5789473684210527
44381	39.0	46.0	0.8478260869565217
47746	54.0	56.0	0.9642857142857143
49243	52.0	61.0	0.8524590163934426
49315	70.0	83.0	0.8433734939759037
49574	14.0	18.0	0.7777777777777778
50735	13.0	17.0	0.7647058823529411
50774	28.0	33.0	0.8484848484848485
50801	21.0	26.0	0.8076923076923077
50939	49.0	57.0	0.8596491228070176
51049	10.0	10.0	1.0
51073	13.0	13.0	1.0
54862	10.0	10.0	1.0
55008	62.0	73.0	0.8493150684931506
55035	52.0	64.0	0.8125
55147	58.0	64.0	0.90625
64934	38.0	40.0	0.95
64940	35.0	37.0	0.9459459459459459
82947	24.0	24.0	1.0
85801	10.0	12.0	0.8333333333333334
87799	10.0	11.0	0.9090909090909091
88069	8.0	12.0	0.6666666666666666
90429	8.0	10.0	0.8
92066	16.0	16.0	1.0
92125	14.0	18.0	0.7777777777777778
92127	13.0	17.0	0.7647058823529411
92175	14.0	18.0	0.7777777777777778
683814	12.0	12.0	1.0
689958	181.0	347.0	0.521613832853026
740842	6.0	11.0	0.5454545454545454
895227	11.0	20.0	0.55
895332	12.0	19.0	0.631578947368421
895931	9.0	14.0	0.6428571428571429
896585	27.0	49.0	0.5510204081632653
1436296	19.0	26.0	0.7307692307692307
1717258	42.0	80.0	0.525
1948895	7.0	12.0	0.5833333333333334
1961639	7.0	10.0	0.7
1974993	10.0	15.0	0.6666666666666666
8720846	14.0	27.0	0.5185185185185185
8721004	8.0	13.0	0.6153846153846154
8721063	7.0	13.0	0.5384615384615384
8757339	14.0	23.0	0.6086956521739131
9547383	7.0	10.0	0.7
10216010	10.0	15.0	0.6666666666666666
13223208	8.0	13.0	0.6153846153846154
13223390	9.0	13.0	0.6923076923076923
13235718	7.0	10.0	0.7
15005179	11.0	18.0	0.6111111111111112
15705200	14.0	14.0	1.0
15705225	101.0	101.0	1.0
23408575	14.0	26.0	0.5384615384615384
30811225	10.0	13.0	0.7692307692307693
30842585	14.0	22.0	0.6363636363636364
34532080	18.0	29.0	0.6206896551724138
37937763	8.0	15.0	0.5333333333333333
38546634	118.0	215.0	0.5488372093023256
39965122	9.0	18.0	0.5
39965864	25.0	36.0	0.6944444444444444
39966020	10.0	18.0	0.5555555555555556
43034819	32.0	32.0	1.0
45154011	10.0	20.0	0.5
47756919	31.0	42.0	0.7380952380952381
47775713	89.0	177.0	0.5028248587570622
49065827	9.0	12.0	0.75
49221787	12.0	20.0	0.6
49233281	12.0	22.0	0.5454545454545454
49272261	8.0	10.0	0.8
49467961	11.0	16.0	0.6875
49475436	7.0	10.0	0.7
50571515	8.0	13.0	0.6153846153846154
52474816	7.0	11.0	0.6363636363636364
52475181	49.0	88.0	0.5568181818181818
52603911	43.0	70.0	0.6142857142857143
52634308	32.0	59.0	0.5423728813559322
52677869	9.0	12.0	0.75
52694677	14.0	18.0	0.7777777777777778
53992845	7.0	11.0	0.6363636363636364
54241493	57.0	100.0	0.57
54425237	7.0	10.0	0.7
54425905	9.0	12.0	0.75
66282270	86.0	155.0	0.5548387096774193
66285386	12.0	21.0	0.5714285714285714
66296683	27.0	49.0	0.5510204081632653
67240805	7.0	10.0	0.7
67240926	7.0	12.0	0.5833333333333334
67363654	8.0	10.0	0.8
67375445	8.0	10.0	0.8
67375477	7.0	10.0	0.7
67389695	13.0	24.0	0.5416666666666666
