chrX	15705394	15705395	chrX	15705394	15705395	53.0	53.0	1.0
chrX	15705394	15705395	chrX	15705394	15705395	53.0	53.0	1.0
chrX	74756945	74756946	chrX	74756945	74756946	13.0	13.0	1.0
chrX	43034819	43034820	chrX	43034819	43034820	17.0	17.0	1.0
chrX	147023937	147023938	chrX	147023937	147023938	16.0	16.0	1.0
chrX	147036324	147036325	chrX	147036324	147036325	34.0	34.0	1.0
chrX	147036353	147036354	chrX	147036353	147036354	33.0	33.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	58.0	58.0	1.0
chrX	147036400	147036401	chrX	147036400	147036401	57.0	57.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	53.0	53.0	1.0
chrX	147023937	147023938	chrX	147023937	147023938	16.0	16.0	1.0
chrX	147036324	147036325	chrX	147036324	147036325	34.0	34.0	1.0
chrX	147036353	147036354	chrX	147036353	147036354	33.0	33.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	58.0	58.0	1.0
chrX	147036400	147036401	chrX	147036400	147036401	57.0	57.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	53.0	53.0	1.0
chrX	147023937	147023938	chrX	147023937	147023938	16.0	16.0	1.0
chrX	147036324	147036325	chrX	147036324	147036325	34.0	34.0	1.0
chrX	147036353	147036354	chrX	147036353	147036354	33.0	33.0	1.0
chrX	147036395	147036396	chrX	147036395	147036396	58.0	58.0	1.0
chrX	147036400	147036401	chrX	147036400	147036401	57.0	57.0	1.0
chrX	147036418	147036419	chrX	147036418	147036419	53.0	53.0	1.0
chrX	147023937	147023938	chrX	147023937	147023938	16.0	16.0	1.0
chrX	13223156	13223157	chrX	13223156	13223157	13.0	13.0	1.0
chrX	13223156	13223157	chrX	13223156	13223157	13.0	13.0	1.0
chrX	16182721	16182722	chrX	16182721	16182722	13.0	13.0	1.0
chrX	16182721	16182722	chrX	16182721	16182722	13.0	13.0	1.0
chrX	16182721	16182722	chrX	16182721	16182722	13.0	13.0	1.0
chrX	147054504	147054505	chrX	147054504	147054505	20.0	20.0	1.0
chrX	147054527	147054528	chrX	147054527	147054528	22.0	22.0	1.0
chrX	147054535	147054536	chrX	147054535	147054536	23.0	23.0	1.0
chrX	147054564	147054565	chrX	147054564	147054565	23.0	23.0	1.0
