47746	9.0	11.0	0.8181818181818182
55147	7.0	15.0	0.4666666666666667
55226	7.0	15.0	0.4666666666666667
55227	7.0	15.0	0.4666666666666667
59052	13.0	19.0	0.6842105263157895
689958	75.0	150.0	0.5
694619	25.0	46.0	0.5434782608695652
894780	4.0	10.0	0.4
895332	7.0	13.0	0.5384615384615384
896519	3.0	10.0	0.3
1314201	8.0	14.0	0.5714285714285714
1436296	9.0	16.0	0.5625
1436515	4.0	12.0	0.3333333333333333
1966965	6.0	13.0	0.46153846153846156
2886583	6.0	10.0	0.6
2886704	9.0	17.0	0.5294117647058824
2887547	7.0	12.0	0.5833333333333334
8757324	28.0	44.0	0.6363636363636364
8757339	27.0	41.0	0.6585365853658537
12940155	8.0	16.0	0.5
13235718	8.0	12.0	0.6666666666666666
14221670	8.0	13.0	0.6153846153846154
14222517	7.0	11.0	0.6363636363636364
15705394	21.0	21.0	1.0
16054760	9.0	18.0	0.5
21401184	30.0	58.0	0.5172413793103449
21413275	24.0	43.0	0.5581395348837209
23295432	9.0	22.0	0.4090909090909091
23408575	10.0	16.0	0.625
23645574	9.0	20.0	0.45
23645676	10.0	23.0	0.43478260869565216
37586021	8.0	23.0	0.34782608695652173
37586063	16.0	26.0	0.6153846153846154
38546634	22.0	48.0	0.4583333333333333
43034819	11.0	11.0	1.0
46769733	19.0	33.0	0.5757575757575758
47340295	15.0	23.0	0.6521739130434783
47352553	18.0	36.0	0.5
47352573	15.0	30.0	0.5
47357703	36.0	77.0	0.4675324675324675
47367781	57.0	115.0	0.4956521739130435
47369716	62.0	116.0	0.5344827586206896
47381081	26.0	47.0	0.5531914893617021
47397410	39.0	61.0	0.639344262295082
47403011	24.0	35.0	0.6857142857142857
49366979	9.0	13.0	0.6923076923076923
52475181	93.0	158.0	0.5886075949367089
52603911	33.0	51.0	0.6470588235294118
52634308	24.0	39.0	0.6153846153846154
54235887	50.0	96.0	0.5208333333333334
54235948	57.0	95.0	0.6
57388289	8.0	10.0	0.8
66031118	11.0	12.0	0.9166666666666666
66282515	12.0	15.0	0.8
66285386	8.0	11.0	0.7272727272727273
66296683	26.0	53.0	0.49056603773584906
67240926	10.0	13.0	0.7692307692307693
67407082	13.0	24.0	0.5416666666666666
71491465	35.0	41.0	0.8536585365853658
71492509	32.0	56.0	0.5714285714285714
71806434	17.0	43.0	0.3953488372093023
71826247	14.0	20.0	0.7
74538343	8.0	13.0	0.6153846153846154
75170920	29.0	61.0	0.47540983606557374
78169926	18.0	32.0	0.5625
95809982	40.0	74.0	0.5405405405405406
95810968	27.0	57.0	0.47368421052631576
101655710	16.0	26.0	0.6153846153846154
101853141	6.0	14.0	0.42857142857142855
102644657	7.0	13.0	0.5384615384615384
104069453	5.0	12.0	0.4166666666666667
114140086	14.0	22.0	0.6363636363636364
118831364	20.0	20.0	1.0
128756413	7.0	13.0	0.5384615384615384
128771018	8.0	11.0	0.7272727272727273
129563622	7.0	11.0	0.6363636363636364
130309582	46.0	87.0	0.5287356321839081
130702395	24.0	44.0	0.5454545454545454
130703916	20.0	34.0	0.5882352941176471
130706772	8.0	12.0	0.6666666666666666
147054504	19.0	19.0	1.0
147054527	20.0	20.0	1.0
147054535	20.0	20.0	1.0
147054564	20.0	20.0	1.0
