47746	9.0	16.0	0.5625
55147	7.0	22.0	0.3181818181818182
55226	15.0	23.0	0.6521739130434783
55227	15.0	23.0	0.6521739130434783
59052	7.0	14.0	0.5
65150	8.0	15.0	0.5333333333333333
689958	57.0	118.0	0.4830508474576271
691858	31.0	82.0	0.3780487804878049
691885	36.0	92.0	0.391304347826087
694619	29.0	55.0	0.5272727272727272
894481	9.0	13.0	0.6923076923076923
894780	8.0	13.0	0.6153846153846154
895931	3.0	11.0	0.2727272727272727
896519	13.0	29.0	0.4482758620689655
896597	21.0	27.0	0.7777777777777778
896617	18.0	22.0	0.8181818181818182
896619	19.0	23.0	0.8260869565217391
896725	15.0	30.0	0.5
1314201	8.0	29.0	0.27586206896551724
1436296	13.0	26.0	0.5
1436881	14.0	22.0	0.6363636363636364
1436902	10.0	20.0	0.5
1437355	8.0	11.0	0.7272727272727273
1437406	13.0	18.0	0.7222222222222222
1437817	6.0	11.0	0.5454545454545454
1438273	6.0	10.0	0.6
1724510	9.0	46.0	0.1956521739130435
1966965	6.0	11.0	0.5454545454545454
2886704	8.0	15.0	0.5333333333333333
2887177	14.0	15.0	0.9333333333333333
2887547	7.0	10.0	0.7
8757324	9.0	10.0	0.9
8757339	7.0	13.0	0.5384615384615384
14221670	14.0	24.0	0.5833333333333334
14222318	6.0	10.0	0.6
14222517	11.0	21.0	0.5238095238095238
15005122	8.0	14.0	0.5714285714285714
15005179	6.0	14.0	0.42857142857142855
15705394	45.0	45.0	1.0
16054760	7.0	13.0	0.5384615384615384
21401184	12.0	25.0	0.48
21413275	9.0	18.0	0.5
23185522	68.0	68.0	1.0
23645574	21.0	40.0	0.525
23645676	20.0	41.0	0.4878048780487805
24474811	59.0	59.0	1.0
24474874	48.0	48.0	1.0
37586021	21.0	45.0	0.4666666666666667
37586063	21.0	44.0	0.4772727272727273
43707671	69.0	107.0	0.6448598130841121
46449547	58.0	58.0	1.0
46449560	82.0	82.0	1.0
46449609	65.0	65.0	1.0
46449624	50.0	50.0	1.0
46449697	100.0	100.0	1.0
46449801	143.0	145.0	0.9862068965517241
46449826	111.0	112.0	0.9910714285714286
46449830	110.0	110.0	1.0
46769733	9.0	13.0	0.6923076923076923
47340295	8.0	20.0	0.4
47340403	7.0	13.0	0.5384615384615384
47352553	5.0	13.0	0.38461538461538464
47352573	9.0	17.0	0.5294117647058824
47357703	20.0	42.0	0.47619047619047616
47367781	29.0	61.0	0.47540983606557374
47369716	38.0	80.0	0.475
47381081	11.0	23.0	0.4782608695652174
47641054	3.0	10.0	0.3
52475181	4.0	11.0	0.36363636363636365
52603911	18.0	30.0	0.6
52634308	18.0	34.0	0.5294117647058824
53992845	8.0	10.0	0.8
54235887	10.0	17.0	0.5882352941176471
54235948	16.0	23.0	0.6956521739130435
61860832	13.0	13.0	1.0
65790168	4.0	10.0	0.4
65985128	4.0	10.0	0.4
66031118	7.0	19.0	0.3684210526315789
66285386	9.0	17.0	0.5294117647058824
66296683	34.0	87.0	0.39080459770114945
68089101	12.0	12.0	1.0
68089121	12.0	12.0	1.0
71491465	19.0	23.0	0.8260869565217391
71492509	22.0	45.0	0.4888888888888889
71826247	6.0	15.0	0.4
74538343	8.0	11.0	0.7272727272727273
75170920	33.0	68.0	0.4852941176470588
88618492	29.0	29.0	1.0
88618512	33.0	33.0	1.0
88618578	24.0	24.0	1.0
95809982	11.0	25.0	0.44
95810968	9.0	19.0	0.47368421052631576
101655710	5.0	15.0	0.3333333333333333
101853141	9.0	18.0	0.5
102644657	7.0	18.0	0.3888888888888889
104069453	6.0	14.0	0.42857142857142855
114140086	9.0	25.0	0.36
118831364	183.0	183.0	1.0
118831387	485.0	486.0	0.9979423868312757
118831442	1126.0	1126.0	1.0
118831736	387.0	388.0	0.9974226804123711
130309582	10.0	22.0	0.45454545454545453
130702395	16.0	33.0	0.48484848484848486
130703916	16.0	27.0	0.5925925925925926
147054504	18.0	18.0	1.0
147054527	19.0	19.0	1.0
147054535	19.0	19.0	1.0
147054564	15.0	15.0	1.0
147930141	14.0	16.0	0.875
147930149	17.0	18.0	0.9444444444444444
147934644	34.0	45.0	0.7555555555555555
