chrX	9132991	9132992	chrX	9132991	9132992	15.0	15.0	1.0
chrX	15705225	15705226	chrX	15705225	15705226	233.0	233.0	1.0
chrX	15705233	15705234	chrX	15705233	15705234	255.0	255.0	1.0
chrX	15705225	15705226	chrX	15705225	15705226	233.0	233.0	1.0
chrX	15705233	15705234	chrX	15705233	15705234	255.0	255.0	1.0
chrX	86750672	86750673	chrX	86750672	86750673	107.0	107.0	1.0
chrX	86750940	86750941	chrX	86750940	86750941	58.0	58.0	1.0
chrX	43034819	43034820	chrX	43034819	43034820	43.0	43.0	1.0
chrX	125616633	125616634	chrX	125616633	125616634	12.0	12.0	1.0
chrX	77042646	77042647	chrX	77042646	77042647	18.0	18.0	1.0
chrX	77042808	77042809	chrX	77042808	77042809	10.0	10.0	1.0
chrX	147054400	147054401	chrX	147054400	147054401	15.0	15.0	1.0
chrX	147054504	147054505	chrX	147054504	147054505	21.0	21.0	1.0
chrX	147054527	147054528	chrX	147054527	147054528	23.0	23.0	1.0
chrX	147054535	147054536	chrX	147054535	147054536	28.0	28.0	1.0
chrX	147054564	147054565	chrX	147054564	147054565	30.0	30.0	1.0
chrX	147930138	147930139	chrX	147930138	147930139	63.0	63.0	1.0
chrX	147930138	147930139	chrX	147930138	147930139	63.0	63.0	1.0
chrX	147930138	147930139	chrX	147930138	147930139	63.0	63.0	1.0
