49318	8.0	10.0	0.8
50861	4.0	10.0	0.4
59052	8.0	21.0	0.38095238095238093
60624	9.0	23.0	0.391304347826087
90567	34.0	52.0	0.6538461538461539
689958	39.0	84.0	0.4642857142857143
691858	34.0	66.0	0.5151515151515151
691885	43.0	87.0	0.4942528735632184
694619	20.0	29.0	0.6896551724137931
896610	10.0	14.0	0.7142857142857143
896619	11.0	16.0	0.6875
1314201	7.0	11.0	0.6363636363636364
1436209	10.0	19.0	0.5263157894736842
1436503	7.0	21.0	0.3333333333333333
1436533	12.0	17.0	0.7058823529411765
1436971	15.0	18.0	0.8333333333333334
1437355	11.0	16.0	0.6875
1709895	66.0	101.0	0.6534653465346535
1717258	32.0	84.0	0.38095238095238093
2887547	12.0	16.0	0.75
9132991	6.0	10.0	0.6
10216010	36.0	78.0	0.46153846153846156
10901105	4.0	11.0	0.36363636363636365
12929665	13.0	25.0	0.52
12952366	7.0	10.0	0.7
13240165	4.0	10.0	0.4
15705225	274.0	274.0	1.0
15705233	300.0	300.0	1.0
15705638	172.0	172.0	1.0
15705785	362.0	362.0	1.0
16054760	8.0	14.0	0.5714285714285714
17648597	14.0	17.0	0.8235294117647058
21401184	38.0	71.0	0.5352112676056338
21413275	25.0	58.0	0.43103448275862066
24251967	10.0	10.0	1.0
24251971	11.0	11.0	1.0
24251973	13.0	13.0	1.0
24251974	13.0	13.0	1.0
24474874	26.0	26.0	1.0
34559113	14.0	33.0	0.42424242424242425
41081630	66.0	122.0	0.5409836065573771
41092278	58.0	133.0	0.43609022556390975
43034819	18.0	18.0	1.0
44631623	18.0	36.0	0.5
46449556	124.0	124.0	1.0
46449609	81.0	81.0	1.0
46449624	56.0	56.0	1.0
46449697	183.0	183.0	1.0
46449826	151.0	151.0	1.0
46449830	151.0	151.0	1.0
49518043	5.0	14.0	0.35714285714285715
52677564	7.0	22.0	0.3181818181818182
52829805	12.0	20.0	0.6
54235887	19.0	60.0	0.31666666666666665
54235948	19.0	67.0	0.2835820895522388
66296683	17.0	31.0	0.5483870967741935
69145860	25.0	45.0	0.5555555555555556
69146307	15.0	29.0	0.5172413793103449
71491465	22.0	31.0	0.7096774193548387
71949028	39.0	77.0	0.5064935064935064
79294805	18.0	18.0	1.0
79963546	7.0	30.0	0.23333333333333334
86750672	33.0	33.0	1.0
86750940	18.0	18.0	1.0
86751138	10.0	10.0	1.0
88618492	17.0	17.0	1.0
88618512	17.0	17.0	1.0
96716526	23.0	23.0	1.0
96811770	15.0	16.0	0.9375
97422197	84.0	169.0	0.4970414201183432
101104808	6.0	13.0	0.46153846153846156
101655710	10.0	19.0	0.5263157894736842
102181661	18.0	24.0	0.75
103719680	10.0	15.0	0.6666666666666666
103724535	5.0	10.0	0.5
117368327	9.0	11.0	0.8181818181818182
118831364	94.0	94.0	1.0
123737221	5.0	11.0	0.45454545454545453
129410538	11.0	14.0	0.7857142857142857
129778996	6.0	16.0	0.375
129779006	7.0	17.0	0.4117647058823529
130309582	12.0	26.0	0.46153846153846156
130497376	12.0	30.0	0.4
140353403	14.0	14.0	1.0
140353416	14.0	14.0	1.0
143373439	14.0	14.0	1.0
146525437	9.0	12.0	0.75
146544751	12.0	20.0	0.6
147022993	10.0	10.0	1.0
147054400	14.0	14.0	1.0
147054504	22.0	22.0	1.0
147054527	31.0	31.0	1.0
147054535	39.0	39.0	1.0
147054564	37.0	37.0	1.0
147054680	32.0	32.0	1.0
147054688	31.0	32.0	0.96875
147054738	35.0	35.0	1.0
147739447	14.0	31.0	0.45161290322580644
147745237	9.0	30.0	0.3
147754603	13.0	16.0	0.8125
147859524	24.0	32.0	0.75
147876236	5.0	12.0	0.4166666666666667
147921667	13.0	14.0	0.9285714285714286
147928655	9.0	10.0	0.9
147934644	14.0	20.0	0.7
149091048	15.0	22.0	0.6818181818181818
149091417	8.0	12.0	0.6666666666666666
